worker_id,entity,country,department,job_level,role,category,points,contract_type,work_model,fte,annual_hours,base_pay,bonus,commission,shift_allowance,car_allowance,components,total_pay,hourly_base,hourly_total,receives_components,quartile,sex
W02115,PL · Kraków,PL,Sales,L2,Sales L2,Cat C,215,Permanent,Hybrid,0.8,1664,21800,0,4620,0,0,4620,26420,13.100962,15.877404,1,3,Men
W02116,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Onsite,1.0,2080,27750,0,0,1320,0,1320,29070,13.341346,13.975962,1,2,Women
W02117,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,23050,0,0,0,0,0,23050,11.081731,11.081731,0,1,Women
W02118,IT · Milan,IT,HR,L1,HR L1,Cat A,115,Permanent,Remote,1.0,2080,31000,0,0,0,0,0,31000,14.903846,14.903846,0,2,Women
W02120,ES · Barcelona,ES,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,44100,3640,0,0,0,3640,47740,21.201923,22.951923,1,3,Men
W02121,PL · Kraków,PL,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,32900,0,0,0,0,0,32900,15.817308,15.817308,0,3,Men
W02124,ES · Barcelona,ES,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Onsite,1.0,2080,40350,2080,0,1200,0,3280,43630,19.399038,20.975962,1,3,Women
W02125,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,29200,0,0,0,0,0,29200,14.038462,14.038462,0,2,Women
W02127,PL · Kraków,PL,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,30100,0,0,0,0,0,30100,14.471154,14.471154,0,2,Women
W02128,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,34350,0,0,0,0,0,34350,16.514423,16.514423,0,2,Men
W02129,IT · Milan,IT,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Hybrid,1.0,2080,39450,950,0,0,0,950,40400,18.966346,19.423077,1,3,Men
W02130,PL · Kraków,PL,Tech,L4,Tech L4,Cat E,325,Permanent,Hybrid,1.0,2080,51950,6360,0,0,0,6360,58310,24.975962,28.033654,1,4,Men
W02131,DE · Munich,DE,Tech,L4,Tech L4,Cat E,325,Permanent,Hybrid,1.0,2080,98250,9480,0,0,0,9480,107730,47.235577,51.793269,1,4,Women
W02132,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,0.8,1664,24040,0,0,0,0,0,24040,14.447115,14.447115,0,2,Men
W02133,PL · Kraków,PL,HR,L2,HR L2,Cat B,185,Permanent,Hybrid,1.0,2080,23350,0,0,0,0,0,23350,11.225962,11.225962,0,1,Women
W02134,PL · Kraków,PL,Operations,L5,Operations L5,Cat F,340,Permanent,Hybrid,1.0,2080,51500,6270,0,0,4200,10470,61970,24.759615,29.793269,1,4,Women
W02135,IT · Milan,IT,Sales,L2,Sales L2,Cat C,215,Fixed-term,Onsite,1.0,2080,32750,0,4080,0,0,4080,36830,15.745192,17.706731,1,2,Men
W02136,PL · Kraków,PL,Customer Service,L4,Customer Service L4,Cat E,320,Fixed-term,Onsite,1.0,2080,40250,1690,0,0,0,1690,41940,19.350962,20.163462,1,4,Men
W02137,DE · Munich,DE,Operations,L3,Operations L3,Cat D,295,Permanent,Onsite,1.0,2080,58800,1600,0,1800,0,3400,62200,28.269231,29.903846,1,3,Women
W02138,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Onsite,1.0,2080,25350,0,0,1200,0,1200,26550,12.1875,12.764423,1,1,Women
W02140,PL · Kraków,PL,Operations,L4,Operations L4,Cat E,335,Permanent,Onsite,0.8,1664,31040,2400,0,0,0,2400,33440,18.653846,20.096154,1,4,Women
W02142,ES · Barcelona,ES,Sales,L2,Sales L2,Cat C,215,Fixed-term,Remote,1.0,2080,28500,0,3710,0,0,3710,32210,13.701923,15.485577,1,2,Men
W02143,DE · Munich,DE,Tech,L1,Tech L1,Cat A,150,Permanent,Onsite,1.0,2080,42900,0,0,0,0,0,42900,20.625,20.625,0,2,Women
W02144,DE · Munich,DE,HR,L2,HR L2,Cat B,185,Fixed-term,Remote,1.0,2080,42150,0,0,0,0,0,42150,20.264423,20.264423,0,1,Men
W02146,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Fixed-term,Hybrid,1.0,2080,40800,0,0,0,0,0,40800,19.615385,19.615385,0,1,Women
W02147,IT · Milan,IT,Operations,L1,Operations L1,Cat B,190,Permanent,Onsite,1.0,2080,28400,0,0,1320,0,1320,29720,13.653846,14.288462,1,2,Men
W02148,PL · Kraków,PL,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,35200,1580,0,0,0,1580,36780,16.923077,17.682692,1,3,Men
W02149,ES · Barcelona,ES,Operations,L4,Operations L4,Cat E,335,Permanent,Hybrid,1.0,2080,51550,5200,0,0,0,5200,56750,24.783654,27.283654,1,4,Men
W02151,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,22850,0,0,0,0,0,22850,10.985577,10.985577,0,1,Women
W02152,PL · Kraków,PL,Operations,L5,Operations L5,Cat F,340,Permanent,Onsite,0.8,1664,53840,6120,0,0,4200,10320,64160,32.355769,38.557692,1,4,Men
W02153,IT · Milan,IT,Operations,L4,Operations L4,Cat E,335,Permanent,Onsite,1.0,2080,46450,3720,0,0,0,3720,50170,22.331731,24.120192,1,3,Men
W02155,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,34350,0,0,0,0,0,34350,16.514423,16.514423,0,2,Women
W02156,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,30400,0,0,0,0,0,30400,14.615385,14.615385,0,2,Men
W02157,ES · Barcelona,ES,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,36000,1800,0,0,0,1800,37800,17.307692,18.173077,1,3,Women
W02158,ES · Barcelona,ES,Tech,L2,Tech L2,Cat B,185,Permanent,Onsite,0.8,1664,33400,0,0,0,0,0,33400,20.072115,20.072115,0,3,Men
W02159,DE · Munich,DE,Finance,L3,Finance L3,Cat D,255,Permanent,Onsite,1.0,2080,66650,3350,0,0,0,3350,70000,32.043269,33.653846,1,3,Men
W02160,IT · Milan,IT,Finance,L5,Finance L5,Cat F,340,Permanent,Onsite,1.0,2080,75100,8740,0,0,6000,14740,89840,36.105769,43.192308,1,4,Men
W02161,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,28150,0,0,0,0,0,28150,13.533654,13.533654,0,1,Women
W02162,PL · Kraków,PL,HR,L4,HR L4,Cat E,325,Permanent,Onsite,1.0,2080,47200,4540,0,0,0,4540,51740,22.692308,24.875,1,4,Men
W02163,PL · Kraków,PL,HR,L1,HR L1,Cat A,115,Permanent,Hybrid,1.0,2080,20000,0,0,0,0,0,20000,9.615385,9.615385,0,1,Women
W02164,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Fixed-term,Onsite,1.0,2080,46900,3010,0,1320,0,4330,51230,22.548077,24.629808,1,3,Men
W02166,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,26900,0,0,0,0,0,26900,12.932692,12.932692,0,2,Women
W02167,PL · Kraków,PL,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Remote,1.0,2080,17300,0,0,0,0,0,17300,8.317308,8.317308,0,1,Women
W02168,ES · Barcelona,ES,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,25350,0,0,0,0,0,25350,12.1875,12.1875,0,1,Men
W02169,ES · Barcelona,ES,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,25550,0,3110,0,0,3110,28660,12.283654,13.778846,1,2,Women
W02170,DE · Munich,DE,Sales,L2,Sales L2,Cat C,215,Permanent,Hybrid,1.0,2080,49800,0,5720,0,0,5720,55520,23.942308,26.692308,1,3,Women
W02171,ES · Barcelona,ES,Sales,L4,Sales L4,Cat E,320,Permanent,Hybrid,1.0,2080,58000,2460,9310,0,0,11770,69770,27.884615,33.543269,1,4,Men
W02172,ES · Barcelona,ES,Operations,L3,Operations L3,Cat D,295,Permanent,Onsite,1.0,2080,38750,910,0,1200,0,2110,40860,18.629808,19.644231,1,3,Women
W02173,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Remote,1.0,2080,38100,0,0,0,0,0,38100,18.317308,18.317308,0,1,Women
W02174,PL · Kraków,PL,Finance,L2,Finance L2,Cat B,185,Permanent,Hybrid,1.0,2080,29500,0,0,0,0,0,29500,14.182692,14.182692,0,2,Women
W02175,PL · Kraków,PL,HR,L1,HR L1,Cat A,115,Permanent,Onsite,1.0,2080,24400,0,0,0,0,0,24400,11.730769,11.730769,0,2,Women
W02176,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,26800,0,0,1800,0,1800,28600,12.884615,13.75,1,1,Women
W02177,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,26500,0,0,0,0,0,26500,12.740385,12.740385,0,2,Men
W02178,ES · Barcelona,ES,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Hybrid,1.0,2080,33500,1830,0,0,0,1830,35330,16.105769,16.985577,1,3,Women
W02179,IT · Milan,IT,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,20250,0,0,1320,0,1320,21570,9.735577,10.370192,1,1,Men
W02180,IT · Milan,IT,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,70200,8530,0,0,0,8530,78730,33.75,37.850962,1,4,Women
W02181,IT · Milan,IT,Tech,L2,Tech L2,Cat B,185,Permanent,Onsite,1.0,2080,41200,0,0,0,0,0,41200,19.807692,19.807692,0,3,Women
W02182,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Permanent,Hybrid,1.0,2080,34100,0,0,0,0,0,34100,16.394231,16.394231,0,2,Men
W02183,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Onsite,0.8,1664,22440,1000,0,672,0,1672,24112,13.485577,14.490385,1,3,Women
W02184,PL · Kraków,PL,Customer Service,L4,Customer Service L4,Cat E,320,Fixed-term,Onsite,1.0,2080,37950,3250,0,0,0,3250,41200,18.245192,19.807692,1,3,Men
W02186,DE · Munich,DE,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Onsite,1.0,2080,55900,3610,0,1800,0,5410,61310,26.875,29.475962,1,3,Men
W02187,DE · Munich,DE,HR,L2,HR L2,Cat B,185,Permanent,Onsite,0.8,1664,41160,0,0,0,0,0,41160,24.735577,24.735577,0,2,Women
W02188,PL · Kraków,PL,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,22700,0,2380,0,0,2380,25080,10.913462,12.057692,1,2,Women
W02189,PL · Kraków,PL,Finance,L3,Finance L3,Cat D,255,Permanent,Remote,1.0,2080,38000,1960,0,0,0,1960,39960,18.269231,19.211538,1,3,Men
W02190,IT · Milan,IT,HR,L2,HR L2,Cat B,185,Fixed-term,Remote,1.0,2080,33400,0,0,0,0,0,33400,16.057692,16.057692,0,2,Men
W02191,IT · Milan,IT,Sales,L4,Sales L4,Cat E,320,Permanent,Hybrid,1.0,2080,58150,5880,7540,0,0,13420,71570,27.956731,34.408654,1,4,Men
W02192,DE · Munich,DE,Sales,L5,Sales L5,Cat F,340,Permanent,Hybrid,1.0,2080,117000,14150,13070,0,7200,34420,151420,56.25,72.798077,1,4,Men
W02193,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,34900,0,0,0,0,0,34900,16.778846,16.778846,0,1,Women
W02194,DE · Munich,DE,Sales,L4,Sales L4,Cat E,320,Permanent,Hybrid,1.0,2080,82800,8410,12180,0,0,20590,103390,39.807692,49.706731,1,4,Men
W02195,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Fixed-term,Hybrid,1.0,2080,22350,0,0,0,0,0,22350,10.745192,10.745192,0,1,Women
W02196,DE · Munich,DE,HR,L4,HR L4,Cat E,325,Permanent,Remote,1.0,2080,74250,5350,0,0,0,5350,79600,35.697115,38.269231,1,4,Women
W02197,DE · Munich,DE,Customer Service,L4,Customer Service L4,Cat E,320,Fixed-term,Onsite,1.0,2080,70900,6410,0,0,0,6410,77310,34.086538,37.168269,1,4,Women
W02198,IT · Milan,IT,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,0.8,1664,30080,1360,0,0,0,1360,31440,18.076923,18.894231,1,3,Men
W02199,IT · Milan,IT,Tech,L3,Tech L3,Cat D,255,Permanent,Onsite,1.0,2080,60400,3080,0,0,0,3080,63480,29.038462,30.519231,1,4,Men
W02200,PL · Kraków,PL,Sales,L1,Sales L1,Cat A,145,Permanent,Remote,1.0,2080,23050,0,4520,0,0,4520,27570,11.081731,13.254808,1,2,Men
W02201,PL · Kraków,PL,Tech,L2,Tech L2,Cat B,185,Permanent,Onsite,1.0,2080,29750,0,0,0,0,0,29750,14.302885,14.302885,0,2,Men
W02202,PL · Kraków,PL,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Hybrid,1.0,2080,59400,8370,0,0,4200,12570,71970,28.557692,34.600962,1,4,Men
W02203,ES · Barcelona,ES,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,39050,2380,0,0,0,2380,41430,18.774038,19.918269,1,3,Men
W02204,ES · Barcelona,ES,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,25400,0,0,0,0,0,25400,12.211538,12.211538,0,1,Men
W02205,DE · Munich,DE,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,48800,0,0,0,0,0,48800,23.461538,23.461538,0,2,Men
W02206,IT · Milan,IT,Sales,L3,Sales L3,Cat D,285,Fixed-term,Hybrid,1.0,2080,35800,870,4140,0,0,5010,40810,17.211538,19.620192,1,3,Women
W02207,ES · Barcelona,ES,Tech,L6,Tech L6,Cat G,410,Permanent,Onsite,1.0,2080,115200,24320,0,0,5400,29720,144920,55.384615,69.673077,1,4,Women
W02208,DE · Munich,DE,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,40950,0,5510,0,0,5510,46460,19.6875,22.336538,1,2,Women
W02209,IT · Milan,IT,Finance,L1,Finance L1,Cat A,115,Fixed-term,Hybrid,1.0,2080,24650,0,0,0,0,0,24650,11.850962,11.850962,0,1,Men
W02211,IT · Milan,IT,Finance,L1,Finance L1,Cat A,115,Permanent,Hybrid,1.0,2080,28450,0,0,0,0,0,28450,13.677885,13.677885,0,1,Women
W02212,IT · Milan,IT,Customer Service,L6,Customer Service L6,Cat G,410,Permanent,Onsite,1.0,2080,88300,22150,0,0,6000,28150,116450,42.451923,55.985577,1,4,Men
W02213,ES · Barcelona,ES,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,0.8,1664,24440,1180,0,0,0,1180,25620,14.6875,15.396635,1,2,Women
W02214,ES · Barcelona,ES,Finance,L2,Finance L2,Cat B,185,Permanent,Onsite,1.0,2080,36350,0,0,0,0,0,36350,17.475962,17.475962,0,3,Men
W02215,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Permanent,Hybrid,1.0,2080,34000,0,0,0,0,0,34000,16.346154,16.346154,0,2,Women
W02217,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,33450,1810,0,0,0,1810,35260,16.081731,16.951923,1,3,Women
W02218,PL · Kraków,PL,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,19650,0,0,0,0,0,19650,9.447115,9.447115,0,1,Women
W02219,PL · Kraków,PL,Sales,L2,Sales L2,Cat C,215,Permanent,Onsite,1.0,2080,29000,0,5660,0,0,5660,34660,13.942308,16.663462,1,3,Men
W02220,ES · Barcelona,ES,Sales,L3,Sales L3,Cat D,285,Permanent,Remote,1.0,2080,52200,3290,7120,0,0,10410,62610,25.096154,30.100962,1,4,Men
W02221,DE · Munich,DE,HR,L2,HR L2,Cat B,185,Permanent,Hybrid,1.0,2080,45400,0,0,0,0,0,45400,21.826923,21.826923,0,2,Women
W02222,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Permanent,Onsite,0.8,1664,27360,0,0,0,0,0,27360,16.442308,16.442308,0,2,Men
W02223,IT · Milan,IT,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Hybrid,0.8,1664,26480,2070,0,0,0,2070,28550,15.913462,17.157452,1,2,Women
W02224,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Onsite,1.0,2080,30200,0,0,1320,0,1320,31520,14.519231,15.153846,1,2,Women
W02225,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,21950,0,0,0,0,0,21950,10.552885,10.552885,0,1,Women
W02227,ES · Barcelona,ES,HR,L3,HR L3,Cat D,255,Permanent,Hybrid,1.0,2080,34500,1730,0,0,0,1730,36230,16.586538,17.418269,1,3,Men
W02228,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Onsite,1.0,2080,26400,0,0,1200,0,1200,27600,12.692308,13.269231,1,1,Men
W02229,ES · Barcelona,ES,Finance,L4,Finance L4,Cat E,325,Permanent,Onsite,1.0,2080,65150,5010,0,0,0,5010,70160,31.322115,33.730769,1,4,Men
W02230,DE · Munich,DE,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Remote,1.0,2080,74250,5570,0,0,0,5570,79820,35.697115,38.375,1,4,Men
W02231,DE · Munich,DE,Tech,L4,Tech L4,Cat E,325,Permanent,Hybrid,1.0,2080,104500,9040,0,0,0,9040,113540,50.240385,54.586538,1,4,Men
W02232,IT · Milan,IT,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,22850,0,0,0,0,0,22850,10.985577,10.985577,0,1,Women
W02233,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Remote,1.0,2080,31600,0,0,0,0,0,31600,15.192308,15.192308,0,2,Women
W02234,IT · Milan,IT,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,55950,4390,0,0,0,4390,60340,26.899038,29.009615,1,4,Men
W02235,IT · Milan,IT,Sales,L4,Sales L4,Cat E,320,Permanent,Remote,1.0,2080,51500,4000,12310,0,0,16310,67810,24.759615,32.600962,1,4,Men
W02236,ES · Barcelona,ES,Operations,L4,Operations L4,Cat E,335,Permanent,Hybrid,1.0,2080,43550,3160,0,0,0,3160,46710,20.9375,22.456731,1,3,Women
W02238,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Remote,1.0,2080,39400,0,0,0,0,0,39400,18.942308,18.942308,0,1,Women
W02239,DE · Munich,DE,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,116950,8940,0,0,0,8940,125890,56.225962,60.524038,1,4,Women
W02240,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Remote,1.0,2080,36600,0,0,0,0,0,36600,17.596154,17.596154,0,1,Women
W02241,DE · Munich,DE,Sales,L2,Sales L2,Cat C,215,Permanent,Hybrid,1.0,2080,40900,0,5430,0,0,5430,46330,19.663462,22.274038,1,2,Women
W02242,DE · Munich,DE,Finance,L3,Finance L3,Cat D,255,Permanent,Onsite,1.0,2080,66900,3620,0,0,0,3620,70520,32.163462,33.903846,1,3,Women
W02243,PL · Kraków,PL,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,31750,1540,0,0,0,1540,33290,15.264423,16.004808,1,3,Women
W02244,PL · Kraków,PL,Operations,L5,Operations L5,Cat F,340,Permanent,Hybrid,1.0,2080,44650,5360,0,0,4200,9560,54210,21.466346,26.0625,1,4,Men
W02245,ES · Barcelona,ES,Finance,L2,Finance L2,Cat B,185,Permanent,Hybrid,1.0,2080,34600,0,0,0,0,0,34600,16.634615,16.634615,0,2,Women
W02246,PL · Kraków,PL,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,14750,0,2390,0,0,2390,17140,7.091346,8.240385,1,1,Men
W02247,PL · Kraków,PL,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,39650,2820,0,0,0,2820,42470,19.0625,20.418269,1,4,Men
W02248,IT · Milan,IT,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,80450,0,0,0,0,0,80450,38.677885,38.677885,0,4,Men
W02249,PL · Kraków,PL,Finance,L5,Finance L5,Cat F,340,Permanent,Hybrid,1.0,2080,63800,7350,0,0,4200,11550,75350,30.673077,36.225962,1,4,Men
W02251,IT · Milan,IT,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,50050,4320,0,0,0,4320,54370,24.0625,26.139423,1,4,Men
W02252,PL · Kraków,PL,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Remote,1.0,2080,52750,6520,0,0,4200,10720,63470,25.360577,30.514423,1,4,Women
W02253,IT · Milan,IT,Finance,L4,Finance L4,Cat E,325,Permanent,Remote,0.8,1664,51920,4460,0,0,0,4460,56380,31.201923,33.882212,1,4,Women
W02256,IT · Milan,IT,HR,L2,HR L2,Cat B,185,Permanent,Hybrid,1.0,2080,28400,0,0,0,0,0,28400,13.653846,13.653846,0,1,Women
W02257,PL · Kraków,PL,Operations,L4,Operations L4,Cat E,335,Permanent,Hybrid,1.0,2080,38900,3850,0,0,0,3850,42750,18.701923,20.552885,1,4,Women
W02258,PL · Kraków,PL,Operations,L2,Operations L2,Cat C,225,Fixed-term,Hybrid,1.0,2080,26200,0,0,0,0,0,26200,12.596154,12.596154,0,2,Men
W02259,PL · Kraków,PL,Tech,L4,Tech L4,Cat E,325,Permanent,Remote,1.0,2080,62900,6630,0,0,0,6630,69530,30.240385,33.427885,1,4,Men
W02260,IT · Milan,IT,Operations,L1,Operations L1,Cat B,190,Permanent,Onsite,1.0,2080,21950,0,0,1320,0,1320,23270,10.552885,11.1875,1,1,Women
W02261,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,31700,0,0,0,0,0,31700,15.240385,15.240385,0,1,Men
W02262,DE · Munich,DE,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,40600,0,0,0,0,0,40600,19.519231,19.519231,0,1,Women
W02263,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Onsite,1.0,2080,27600,0,0,1200,0,1200,28800,13.269231,13.846154,1,2,Women
W02264,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Onsite,1.0,2080,29400,2180,0,840,0,3020,32420,14.134615,15.586538,1,3,Women
W02265,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Permanent,Onsite,1.0,2080,35050,2830,0,1320,0,4150,39200,16.850962,18.846154,1,3,Women
W02267,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,36950,0,0,0,0,0,36950,17.764423,17.764423,0,1,Women
W02268,PL · Kraków,PL,Finance,L1,Finance L1,Cat A,115,Permanent,Onsite,1.0,2080,23000,0,0,0,0,0,23000,11.057692,11.057692,0,1,Men
W02269,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Remote,1.0,2080,29650,0,0,0,0,0,29650,14.254808,14.254808,0,2,Men
W02270,ES · Barcelona,ES,Tech,L2,Tech L2,Cat B,185,Fixed-term,Hybrid,1.0,2080,31150,0,0,0,0,0,31150,14.975962,14.975962,0,2,Women
W02271,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,41250,0,0,0,0,0,41250,19.831731,19.831731,0,1,Men
W02272,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Fixed-term,Hybrid,1.0,2080,25350,0,0,0,0,0,25350,12.1875,12.1875,0,2,Women
W02273,IT · Milan,IT,Finance,L4,Finance L4,Cat E,325,Permanent,Onsite,1.0,2080,68100,5720,0,0,0,5720,73820,32.740385,35.490385,1,4,Men
W02274,DE · Munich,DE,Operations,L2,Operations L2,Cat C,225,Fixed-term,Hybrid,1.0,2080,43600,0,0,0,0,0,43600,20.961538,20.961538,0,2,Women
W02275,DE · Munich,DE,HR,L2,HR L2,Cat B,185,Fixed-term,Hybrid,1.0,2080,48300,0,0,0,0,0,48300,23.221154,23.221154,0,2,Men
W02276,ES · Barcelona,ES,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,24300,0,0,0,0,0,24300,11.682692,11.682692,0,1,Men
W02277,ES · Barcelona,ES,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,38400,0,0,0,0,0,38400,18.461538,18.461538,0,3,Men
W02278,DE · Munich,DE,Finance,L1,Finance L1,Cat A,115,Permanent,Remote,1.0,2080,40750,0,0,0,0,0,40750,19.591346,19.591346,0,1,Women
W02279,PL · Kraków,PL,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,26750,0,2550,0,0,2550,29300,12.860577,14.086538,1,2,Women
W02280,DE · Munich,DE,Sales,L5,Sales L5,Cat F,340,Permanent,Hybrid,1.0,2080,108600,12830,13210,0,7200,33240,141840,52.211538,68.192308,1,4,Women
W02281,DE · Munich,DE,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,53350,3520,0,0,0,3520,56870,25.649038,27.341346,1,3,Women
W02282,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,30600,0,0,0,0,0,30600,14.711538,14.711538,0,2,Women
W02283,IT · Milan,IT,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,39800,0,0,0,0,0,39800,19.134615,19.134615,0,3,Men
W02285,DE · Munich,DE,Finance,L4,Finance L4,Cat E,325,Permanent,Hybrid,1.0,2080,93950,7800,0,0,0,7800,101750,45.168269,48.918269,1,4,Men
W02286,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,31200,1740,0,0,0,1740,32940,15.0,15.836538,1,3,Women
W02288,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Onsite,1.0,2080,32250,0,0,1800,0,1800,34050,15.504808,16.370192,1,1,Men
W02289,IT · Milan,IT,Operations,L5,Operations L5,Cat F,340,Fixed-term,Onsite,1.0,2080,78300,13210,0,0,6000,19210,97510,37.644231,46.879808,1,4,Men
W02290,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,23750,0,0,0,0,0,23750,11.418269,11.418269,0,2,Men
W02291,IT · Milan,IT,HR,L1,HR L1,Cat A,115,Permanent,Onsite,0.8,1664,21520,0,0,0,0,0,21520,12.932692,12.932692,0,1,Women
W02292,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Remote,1.0,2080,24600,0,0,0,0,0,24600,11.826923,11.826923,0,1,Men
W02293,PL · Kraków,PL,Tech,L3,Tech L3,Cat D,255,Permanent,Hybrid,1.0,2080,40950,1930,0,0,0,1930,42880,19.6875,20.615385,1,4,Women
